0665A7,Sparse
06670A,Woods
0667C7,Forest
06698A,Grassland
066A64,Sparse
066C17,Woods
067381,Forest
0673FC,Woods
067660,Forest
067967,Jungle
067BE3,Woods
067D66,Woods
067DF0,Grassland
067F2A,Woods
06800E,Woods
068080,Grassland
0682D7,Forest
0683CE,Sparse
068859,Grassland
06885F,Woods
068E35,Woods
068EEF,Woods
068F41,Grassland
069300,Sparse
069581,Jungle
06958B,Forest
0695E8,Sparse
0696ED,Forest
06999F,Jungle
069B96,Forest
069C0D,Woods
069C6A,Forest
069CFB,Grassland
069EBD,Grassland
069F1A,Woods
06A0A6,Forest
06A3DF,Woods
06A413,Desert
06A6F3,Forest
06A9A2,Sparse
06AB9D,Forest
06AD38,Desert
06ADC6,Forest
06B1FE,Forest
06B2CB,Forest
06B3A7,Woods
06B7C3,Grassland
06BB33,Forest
06C085,Woods
06C088,Forest
06C424,Sparse
06C449,Grassland
06C47F,Forest
06C5A5,Grassland
06C604,Forest
06C624,Jungle
06C646,Woods
06C8A5,Woods
06CAE9,Forest
06CB06,Woods
06CB86,Forest
06CC2E,Forest
06CE66,Desert
06D19A,Grassland
06D1B1,Desert
06D48F,Forest
06D57E,Forest
06D880,Forest
06DEFA,Woods
06DF39,Desert
06DFAD,Sparse
06E0E9,Jungle
06E139,Forest
06E343,Jungle
06E5B4,Grassland
06E670,Grassland
06E7AA,Forest
06E7E7,Woods
06E885,Woods
06EBA8,Sparse
06EE0F,Forest
06EEAC,Forest
06F011,Woods
06F0EF,Forest
06F100,Jungle
06F28D,Sparse
06F336,Sparse
06F38C,Woods
06F5C3,Woods
06FA79,Woods
06FF7B,Sparse
070100,Sparse
070194,Sparse
07034A,Grassland
070399,Desert
0707C7,Forest
0708A3,Grassland
0708AD,Woods
07097E,Forest
070C8A,Woods
070C9D,Grassland
070E0D,Jungle
07104C,Grassland
0710F5,Grassland
0711D2,Forest
071415,Jungle
0716AC,Forest
0717B0,Sparse
07190B,Forest
071A85,Desert
071AEC,Woods
071B9C,Grassland
071CF7,Grassland
071EFB,Jungle
07204C,Sparse
07242A,Jungle
0726F3,Woods
072B18,Forest
072DDC,Sparse
07301D,Forest
073897,Woods
0739DC,Woods
073B66,Woods
073E62,Woods
073FC4,Woods
073FDE,Jungle
0741B6,Desert
0744B9,Sparse
0746D0,Woods
0748CD,Grassland
074BCB,Grassland
074DD8,Jungle
0750BB,Sparse
075199,Grassland
0753FE,Jungle
075453,Desert
0756BB,Grassland
075A1C,Forest
075A58,Desert
075A8E,Grassland
075CE3,Forest
075D78,Desert
076502,Grassland
076518,Grassland
07684F,Grassland
076864,Forest
07688A,Grassland
076948,Snow
076B7F,Desert
076BF7,Forest
076C17,Grassland
076DB2,Woods
076DE0,Woods
07715D,Grassland
0771F5,Forest
077290,Woods
077343,Grassland
077437,Desert
07758D,Sparse
07780C,Desert
0778B2,Woods
0778F5,Forest
077C30,Sparse
077DC4,Woods
077F7F,Jungle
0782F1,Woods
078459,Desert
0785CD,Forest
0787AA,Jungle
078A08,Forest
078A45,Grassland
078B1C,Forest
078B25,Woods
078D13,Forest
078E35,Forest
079110,Jungle
079122,Grassland
079132,Woods
0791F2,Forest
07973A,Forest
079C60,Forest
079CBC,Sparse
079CCD,Forest
079D31,Sparse
079D45,Woods
079D69,Sparse
079E6F,Forest
07A351,Forest
07A8CE,Grassland
07AA74,Desert
07AE87,Desert
07B040,Sparse
07B4A4,Forest
07B539,Sparse
07B5EB,Woods
07B7F0,Jungle
07B9E7,Woods
07BB1D,Sparse
07BCC1,Grassland
07BEB5,Grassland
07BECC,Forest
07C186,Forest
07C3C1,Desert
07C3F2,Forest
07C410,Desert
07C636,Forest
07C641,Forest
07C704,Sparse
07C8D6,Jungle
07C96A,Sparse
07CD51,Woods
07CE0C,Forest
07D111,Grassland
07D17B,Sparse
07D26B,Woods
07D342,Snow
07D47A,Sparse
07D89B,Desert
07D926,Sparse
07DB43,Forest
07DC9F,Forest
07DCC9,Forest
07E17F,Woods
07E60E,Woods
07E82B,Grassland
07E91C,Desert
07EC0A,Forest
07EC9F,Sparse
07ECDA,Forest
07ECF5,Woods
07F0AF,Desert
07F4FB,Forest
07F7C5,Woods
07F9A4,Forest
080040,Desert
080064,Forest
080348,Grassland
08045E,Forest
0804CE,Forest
080BEC,Grassland
080E16,Forest
08102F,Sparse
0811DE,Sparse
081330,Grassland
081414,Woods
08149E,Woods
0816E5,Forest
0818BF,Woods
081A13,Sparse
081A73,Jungle
081DD4,Desert
081DE7,Forest
081F1F,Woods
082153,Forest
0823E3,Woods
082416,Woods
0824CA,Forest
082621,Jungle
082947,Grassland
0829BC,Sparse
082A0F,Woods
082B07,Grassland
082C5F,Grassland
082F85,Sparse
08302D,Woods
08335D,Forest
0835E8,Desert
083AD8,Woods
083D75,Desert
084179,Sparse
084245,Grassland
084452,Grassland
0844FB,Woods
0847D0,Grassland
08486A,Woods
084C04,Forest
084C37,Grassland
084C64,Sparse
084CAC,Sparse
084DA5,Grassland
08502B,Woods
085035,Grassland
08533E,Forest
085580,Forest
085848,Grassland
085961,Forest
085962,Grassland
085984,Jungle
085C83,Forest
085D59,Sparse
08613A,Grassland
08623F,Grassland
0864EA,Jungle
086618,Grassland
0866D6,Jungle
08673B,Jungle
086975,Grassland
086AD9,Sparse
086B0D,Sparse
086CD0,Grassland
086D7B,Grassland
087318,Grassland
087559,Woods
087678,Woods
0877DA,Forest
0877E5,Forest
087B9D,Woods
087C67,Forest
087FD3,Woods
088073,Woods
088648,Woods
08880B,Grassland
088B80,Forest
088C65,Sparse
088E55,Forest
088E56,Sparse
088EB3,Grassland
08919A,Forest
089446,Sparse
0898A3,Woods
089C80,Grassland
089FE7,Sparse
089FF7,Desert
08A271,Sparse
08A728,Grassland
08A8B0,Desert
08AA4B,Woods
08AC16,Jungle
08AD1A,Sparse
08B006,Forest
08B0DA,Grassland
08B31F,Sparse
08B386,Woods
08B43B,Grassland
08B4D6,Forest
08B4F9,Forest
08B5F9,Forest
08B647,Grassland
08B891,Grassland
08B908,Jungle
08B945,Grassland
08BBBC,Grassland
08BE67,Jungle
08BE7F,Woods
08BF05,Woods
08C343,Forest
08C8AF,Forest
08C971,Woods
08C98C,Forest
08C98F,Woods
08C9B4,Forest
08CA02,Desert
08CAEE,Woods
08CC44,Woods
08CCA6,Grassland
08CCBC,Woods
08CE0B,Sparse
08CFCE,Sparse
08D106,Sparse
08D187,Grassland
08D197,Forest
08D2D6,Sparse
08D310,Grassland
08D472,Forest
08D5A5,Forest
08D90D,Forest
08D913,Woods
08DA68,Woods
08DC28,Woods
08DC34,Forest
08DC87,Woods
08DE56,Woods
08DF25,Woods
08E1DB,Forest
08E2AE,Grassland
08E342,Forest
08E6CF,Desert
08E7F6,Woods
08E83A,Woods
08EA21,Forest
08EF0D,Sparse
08EFD1,Desert
08F331,Grassland
08F4CE,Woods
08F4F9,Desert
08F712,Jungle
08F7A9,Woods
08FAFA,Water
08FB24,Grassland
0900B4,Grassland
09025B,Grassland
0903C9,Forest
0905C3,Woods
090661,Woods
090696,Desert
0906CA,Woods
09084A,Sparse
09098A,Sparse
0909F9,Desert
090AE0,Forest
091063,Grassland
0910A0,Woods
09156C,Woods
091828,Forest
091966,Woods
09198A,Woods
091E26,Forest
091FA2,Forest
09201E,Forest
0922D2,Sparse
092323,Woods
09233D,Woods
09245C,Sparse
09249B,Sparse
09250F,Woods
092590,Forest
092B18,Grassland
092B19,Grassland
092C5E,Woods
092D9A,Woods
093329,Forest
0934A4,Woods
093730,Sparse
0938B7,Woods
0938D1,Forest
093A29,Sparse
093A56,Woods
093AC3,Desert
093B34,Woods
093D6D,Forest
093DF5,Grassland
093E94,Desert
093F42,Grassland
09454B,Woods
0945DA,Woods
094847,Sparse
0948A5,Woods
094CC5,Woods
094D44,Forest
094D73,Woods
094EE3,Sparse
095009,Woods
095350,Sparse
0957D1,Grassland
095884,Grassland
095893,Forest
095F32,Grassland
09666E,Woods
096804,Woods
096B34,Jungle
096C00,Woods
096D1F,Woods
096D46,Jungle
096D79,Woods
0970D9,Woods
0972E0,Desert
097315,Snow
0973C9,Woods
097464,Woods
0974E5,Forest
0975BC,Forest
09797B,Forest
097AEB,Forest
097DE8,Woods
097E8F,Forest
